x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,0.0,-0.1375968885811418,-0.0940289764822733,-0.19813474562773578,-0.2764976301455457,-0.1752209420863253,-0.4526389266179501,-0.0999854036061331,-0.5323594236304421,-0.11102796635267169,-0.4930503421386273,-0.114091413560409,-0.6738965992303413,-0.11058753970704974,-0.7880963767567953,-0.09907677280702384,-0.8939547165363412,-0.03209854741588907,-0.5152895113397715,-0.03308670849417179,-0.7340030071528667,-0.03256210438174872,-0.8718638348676798,-0.0315060309933617,-1.0,0.039590130725387966,-0.49413334809167464,0.041656439333289115,-0.7011167614340883,0.03702826292773666,-0.8344562980587852,0.03315050170615157,-0.9533461968895106,0.11544934290879302,-0.438604789645052,0.11290775374806244,-0.6059250374837929,0.10882213649803994,-0.7187064722227033,0.10373536716795739,-0.8294662747256786,B
0.0,0.0,-0.12735346522091692,-0.09683794995914029,-0.18202073114576078,-0.2798297525380694,-0.16093003047863513,-0.4476556300367041,-0.09447457517594891,-0.5306991540950724,-0.0986095616703122,-0.4959650679064411,-0.09774755452492022,-0.6782005128017885,-0.09349898566534863,-0.7953222137843916,-0.08226462852341086,-0.9001935680964893,-0.019432356106457462,-0.5145417736973819,-0.014131600563078535,-0.7377409980590655,-0.011708755272294282,-0.8767587732789343,-0.009481132955198271,-1.0,0.05422953777178403,-0.49161063944192285,0.0602128382220945,-0.7051204790002651,0.05876463679779686,-0.8394934079411516,0.0563496718746265,-0.9585066072942259,0.1280364304141212,-0.43477532677914404,0.13139168080098157,-0.6051602223209311,0.13158742913251076,-0.7181234533136814,0.1293851290633474,-0.8265048284325764,B
0.0,0.0,-0.13118282852955546,-0.09872418122745615,-0.1852571169971425,-0.2844573749757413,-0.15730776244554343,-0.4561844701735249,-0.085472559241389,-0.5285620955491163,-0.09808529940239977,-0.4959400157932424,-0.09586196973854154,-0.6789848868374032,-0.09064948872723866,-0.7943222959091487,-0.07913403594301048,-0.8973999705549719,-0.016911651531476064,-0.5121244295025797,-0.010759669178416795,-0.7361322909904906,-0.009063965977608394,-0.8747948990671279,-0.008864040928589115,-1.0,0.05557926819066994,-0.48653193196190886,0.0635316216180043,-0.7009747600899412,0.06060154854079809,-0.8364811246495037,0.05632302701581332,-0.9556709597573462,0.12988979863615982,-0.4264998352082232,0.1356100390815828,-0.594295088535846,0.13656428385007127,-0.7075247626831113,0.13483470213677215,-0.8167767962303671,B
0.0,0.0,-0.1277252349551861,-0.09627221766126706,-0.18025156463772873,-0.2744813130462842,-0.14879339622983662,-0.44663222533747815,-0.07846975752077094,-0.5340934625478009,-0.09265781764856798,-0.49761931806504606,-0.0897634172195748,-0.6807601320177948,-0.08076179298923927,-0.798061509662202,-0.0649639571824689,-0.9022479408816111,-0.008764672987574093,-0.5174481108052973,-0.0005890141141048486,-0.7392595988512175,0.003371351532989915,-0.876326037341056,0.006463386538909229,-1.0,0.06464679573641245,-0.4944602134527018,0.07471554155737413,-0.7051597499733377,0.07269693562857861,-0.8395547839630684,0.06874003909905756,-0.9589850434252049,0.13877973579095434,-0.4354085261764106,0.14847276566620646,-0.5997555007983963,0.15149846693912555,-0.7099830323356975,0.15040306678403498,-0.8166564529187395,B
0.0,0.0,-0.12731914215860274,-0.10201467039036777,-0.18179286200973502,-0.2785015464920813,-0.15369409503820583,-0.4426387003127039,-0.08302044167300396,-0.5264859985293459,-0.09589911742416006,-0.49538808214810853,-0.0946632859610164,-0.6813402704337487,-0.0864229076251608,-0.7970187687843056,-0.07267535664148078,-0.8991428868568213,-0.014704235845347125,-0.5129329280608087,-0.006717960553253056,-0.7389616196999541,-0.003073860943812054,-0.8772901560742808,-0.001366602844015572,-1.0,0.059530422814366726,-0.4894504013125339,0.06908102979318893,-0.7029880684213049,0.06774512888394538,-0.8367361747642147,0.06377378646804366,-0.9535374418215363,0.13504052157662294,-0.43202337538433083,0.14663610793773374,-0.5999658925605178,0.14938387870744854,-0.7136818771351532,0.14697885888872095,-0.8201917613506127,B
0.0,0.0,-0.13427522373691694,-0.10021470478263277,-0.19370469571605778,-0.27562892758502416,-0.1705869538595305,-0.4456862310942351,-0.0947011461175073,-0.537600836924322,-0.1084548085947324,-0.49199853592928083,-0.11105568469204273,-0.6754880730870161,-0.10671016463329061,-0.7917444583498329,-0.09449208329681132,-0.8965185309004156,-0.02684248835865547,-0.5140494053934738,-0.023957463498004834,-0.7359263678221611,-0.02461967103418319,-0.8740479057778685,-0.025933149218535692,-1.0,0.04758313967242022,-0.49248338710373696,0.05113962635909894,-0.7036263197682094,0.04428871764830407,-0.836231354512021,0.03695763748917025,-0.9546854758705697,0.12448681413552813,-0.43574770218875,0.1296976102952292,-0.6014613259809403,0.12964124325705362,-0.7145548473628455,0.12669680164907238,-0.8242568818395972,B
0.0,0.0,-0.12983096734917798,-0.10250592477004337,-0.1829977280315784,-0.28096892395461254,-0.15650077729090497,-0.4481031057001577,-0.08509789407895502,-0.530710812311635,-0.09571481831315579,-0.4967536058460731,-0.09769485140125297,-0.6794711178120211,-0.09326308469337007,-0.7945460620068555,-0.08115247698759567,-0.8981917378952258,-0.014956506343943143,-0.514388435761304,-0.012138545603281228,-0.7362444831808101,-0.011046770237789176,-0.8748216343125933,-0.009234155262092533,-1.0,0.05856892462428498,-0.4899328349923945,0.06339349607838766,-0.6999107242915624,0.05938383228639463,-0.8316604601633311,0.05506245689637582,-0.9477819245151493,0.1336457983128649,-0.4315621438768238,0.14048733947611314,-0.5967032653124006,0.14099116335811854,-0.7096183065846277,0.1389518014764394,-0.8188318380279987,B
0.0,0.0,-0.13199855262222185,-0.10017171924217642,-0.1872806448779141,-0.27903289228748435,-0.16247505783236355,-0.44490442496015525,-0.09079074514856537,-0.5224128122215576,-0.09885464729578797,-0.4954592182486729,-0.10060185398217132,-0.6756020631408097,-0.09666925326182897,-0.7903678263815974,-0.08449371059974148,-0.8943890580749876,-0.018440053042630713,-0.5143215102926966,-0.016049160646383856,-0.7342725776292287,-0.01597794212998791,-0.8732066215441764,-0.015519675553120019,-1.0,0.055368474773376614,-0.4902919017958361,0.05903282953989283,-0.7012397878294772,0.05344327408566301,-0.8358763014896278,0.047424629684630605,-0.9558278917227561,0.13074747022626781,-0.4308466114208983,0.13647120094707033,-0.5959558654356983,0.13664835831384672,-0.7092316348257499,0.1348085989299444,-0.8189878395167599,B
0.0,0.0,-0.13010251992032132,-0.09494735778407647,-0.1860517303983436,-0.2751021966086041,-0.1621973468543079,-0.4467537540155446,-0.09234997354603318,-0.5278812244377583,-0.09926418441805068,-0.4956782255186928,-0.0986592380891047,-0.6793915875600123,-0.09412198354749135,-0.7956924931207906,-0.08248370417318199,-0.8996964011348111,-0.018677416846713334,-0.5139725376147658,-0.015609018485838292,-0.7369249469153575,-0.014627302745165181,-0.8751001546398635,-0.014118276588854568,-1.0,0.054763507295980486,-0.4892940887884659,0.0580551609058278,-0.7035829483044198,0.05338072795138439,-0.8402095583509585,0.048418325046343524,-0.962239756974305,0.13038766252958564,-0.42929471185072265,0.13528838750702582,-0.5967511230173597,0.13676761060598563,-0.7119331867828076,0.1365617382703949,-0.8241517256075708,B
0.0,0.0,-0.12914076818545725,-0.09403723079854054,-0.19412237375668648,-0.2588718762842466,-0.1745152328387368,-0.42871354104910364,-0.09427910107436403,-0.5187630630166065,-0.1187918080858609,-0.4852708563751617,-0.12636099290951458,-0.6731112194725422,-0.1216143281304793,-0.789104505498164,-0.10684574799301759,-0.8934278395313073,-0.03650581785708397,-0.507745257562437,-0.03923948759629782,-0.7329363566102579,-0.04044505811135548,-0.8722428180124144,-0.040169685179002386,-1.0,0.04136832410995047,-0.487706730557668,0.040720536067710235,-0.7023154536622027,0.033837998166911076,-0.8377163875146206,0.02830207801539925,-0.9592972129885703,0.12113132274684395,-0.43305250265369394,0.12378139338073627,-0.6009087936911662,0.12477429029243198,-0.7138481392845114,0.1245442877287961,-0.8218476809597681,B
0.0,0.0,-0.1290987121609686,-0.09518858566904138,-0.1928137723855968,-0.2639228965172875,-0.1708251414588624,-0.4342647074255344,-0.09254730680882042,-0.5218661359312108,-0.10821596480705271,-0.48885653986651056,-0.11325135069174347,-0.6737884502076544,-0.10973920410253299,-0.7894844020441599,-0.09740222296728178,-0.8933815091570464,-0.027245006510728493,-0.5105630374935467,-0.029190380807745924,-0.7350415584272557,-0.03151664285165856,-0.8740701575281487,-0.033203624397304364,-1.0,0.04843186145743278,-0.4892543628842034,0.048384795950246876,-0.7043461723119128,0.04112455185169524,-0.8400096915463804,0.03370648765288887,-0.960764977610637,0.1259903107393617,-0.43263757076319787,0.1295961727534766,-0.5997005885681935,0.13063815944567847,-0.7128318339038511,0.1298422017181923,-0.8217528981910741,B
0.0,0.0,-0.1337982651924566,-0.09323362313402528,-0.19242032888255092,-0.27263660544245893,-0.16797309682109676,-0.4444898290720015,-0.09995351613260435,-0.5223978055100286,-0.10174453503940878,-0.4932959743645535,-0.10368061218927212,-0.6752115393884123,-0.09875795044195396,-0.790194891081812,-0.08590605930852775,-0.8939749525519249,-0.019544553355471023,-0.5143254851232728,-0.01732622868913475,-0.7355925248722859,-0.01608189609450094,-0.874088979099033,-0.014574781329357847,-1.0,0.054404295960438546,-0.4909172676721657,0.05807579153422078,-0.7049718272767376,0.054963821117819237,-0.8421811872711754,0.051655022921221413,-0.9653742039333563,0.13054434270522441,-0.43121984715665396,0.1361026308295152,-0.5965579263069958,0.1379933578648462,-0.7086698806230712,0.13824847814385915,-0.8184218170496654,B
0.0,0.0,-0.13067793372450784,-0.09809118708541534,-0.19503111138457235,-0.2759131479340996,-0.18635974366005695,-0.44470632220497075,-0.11680043384945624,-0.5194980314367104,-0.09367777458777504,-0.5011117596730758,-0.09228571145311257,-0.6833730936681671,-0.08919046622770004,-0.7968581278140858,-0.07846135936293794,-0.9011772132142973,-0.018733878718185812,-0.514367328257788,-0.015415719418125787,-0.7373649062519068,-0.01477426653757206,-0.8751261621095338,-0.014030095342015705,-1.0,0.05041506886879744,-0.48491941824843504,0.05253208823063767,-0.7011069252687975,0.049710758511898816,-0.8344271726635595,0.0467362200825242,-0.9529684519859334,0.1217266202638808,-0.42079043225400065,0.12489187747514088,-0.5912432483149341,0.12527770995189205,-0.7045724674646126,0.12420044523534708,-0.8138175859683306,B
0.0,0.0,-0.12585962862718572,-0.10074245170307065,-0.18948787826350463,-0.2842682993469886,-0.18256189615901453,-0.45202545726116067,-0.11589834813862356,-0.5359074515498982,-0.09594453170214334,-0.49733060782967886,-0.09732059987299106,-0.6755180333650994,-0.09832501786321948,-0.7857512777480172,-0.09301127928802133,-0.8857713350593522,-0.029556901081231903,-0.5104905533996418,-0.029572321821112794,-0.7328990204414844,-0.03228895941261263,-0.872974139108735,-0.034815476875513854,-1.0,0.03242836704093182,-0.4803801616010744,0.0315529036942711,-0.6994704269537146,0.02571216909576093,-0.8321669803252059,0.02053473330192608,-0.9482393551357067,0.09551440690385489,-0.416406239003667,0.09563249458307702,-0.584273618984773,0.09193751971577817,-0.6988823689402702,0.08837180997674263,-0.8067426305422553,B
0.0,0.0,-0.12587465656058108,-0.09813160743552223,-0.18816043818033285,-0.2842251847136082,-0.17628965825740922,-0.46245160245393213,-0.10045378522620677,-0.5201213566079904,-0.09446963971886659,-0.49785888824776675,-0.08342219438732185,-0.6836927824691275,-0.07824183967045409,-0.8007735602729,-0.06904991190475807,-0.9062936600585576,-0.020040920352929856,-0.5109177337486668,-0.01001806917954552,-0.7333683423795315,-0.004429685640561329,-0.8743905361846976,-0.0011372828825359869,-1.0,0.049502992306655544,-0.48391989598955487,0.05807502813189799,-0.6996842896480697,0.06223910520162939,-0.8320551808822956,0.06400667566339899,-0.9482228057756298,0.12024375485898654,-0.42310566901731117,0.12709479268419396,-0.5935642055702224,0.13430115344290303,-0.7062283442601026,0.14040755166229643,-0.8115591394635757,B
0.0,0.0,-0.11888953785756358,-0.08790414707476511,-0.17192863891889196,-0.24965533990690725,-0.14351023651300265,-0.40968328381539704,-0.07717839919792695,-0.4926742077147371,-0.12190782633543287,-0.4675890142546095,-0.12239386561730288,-0.6619889036664989,-0.1126529786734416,-0.7825389125213821,-0.09793542058427385,-0.8881329824091921,-0.03596824694547763,-0.4969760419228724,-0.03532335580075255,-0.7291974671941525,-0.0360139129904126,-0.8717902594635405,-0.038748103003629984,-1.0,0.04300762138457387,-0.4852144582615442,0.046233829529788176,-0.707200865242697,0.04081606356218653,-0.8410961829989954,0.034533632165883815,-0.9575582046214037,0.12427101838991216,-0.43948548077480126,0.13087053501018775,-0.6130534585483228,0.13116329249916142,-0.7240599855971562,0.1272645667982907,-0.8257348676849542,B
0.0,0.0,-0.11983322837285044,-0.09215000946902037,-0.176415206848293,-0.25819003859057416,-0.1441441479727664,-0.4252715271471369,-0.06767303007854904,-0.5078591806601435,-0.13399314565106354,-0.476931102451613,-0.13781485820772826,-0.6704808004655624,-0.1296168380165364,-0.7900326143341048,-0.11613794649485552,-0.8940710120749267,-0.04646911784587622,-0.505242437466616,-0.048392457825673876,-0.7345477938510598,-0.047959618678698475,-0.8751889355094639,-0.049852997774979424,-1.0,0.0349571264537868,-0.4905324404919216,0.03610594572139725,-0.7017578379716481,0.030998465035941107,-0.8351260814006395,0.02336895792169213,-0.9527681545556612,0.11730525226506139,-0.4410158120687645,0.1199020746583782,-0.6081336892870451,0.11773756019069784,-0.7188240671952496,0.1112694091676585,-0.8207342063247743,B
0.0,0.0,-0.11049384829769941,-0.09621240143318696,-0.16373418599639397,-0.27075746972071907,-0.12474443948758723,-0.43511032811999656,-0.04261125661240064,-0.510819563809347,-0.11361199161177196,-0.4884103344577736,-0.1080982868273631,-0.677207176556869,-0.09587126883533321,-0.79501295965212,-0.08015798965496314,-0.8972394223495177,-0.0258861908331016,-0.5118681191912782,-0.018911088190947386,-0.7375844210451398,-0.014964894681895465,-0.8759311600223129,-0.015041657579742164,-1.0,0.0537826234924463,-0.49125706609731673,0.06198249214618257,-0.7013177684552547,0.0591376419502141,-0.8356509044878718,0.05229348778085719,-0.9542015242165709,0.13235170717083192,-0.4350701189830292,0.14053276138882145,-0.6014132759066583,0.13978491444565389,-0.7136044550863672,0.13391018751703043,-0.8166500714384125,B
0.0,0.0,-0.12653987067684244,-0.10246582907814861,-0.18139088442057016,-0.2923640244317252,-0.12806366377825004,-0.4527064104150439,-0.03826150767562047,-0.4998678231915707,-0.12398928447581892,-0.48495901758833815,-0.11855171137341124,-0.6743073856513156,-0.10599206417934653,-0.7946021532359483,-0.09186486356036055,-0.8995008608459174,-0.034046943316970626,-0.5107006206962116,-0.029396404519344697,-0.7376182580665722,-0.02586463151120088,-0.8773704617056178,-0.02667544623992678,-1.0,0.047780301024333616,-0.4929626504552947,0.05060550225802726,-0.7064983700365355,0.047187962153943934,-0.8414698669181239,0.04031661408460217,-0.9579213542289059,0.13040902166304322,-0.4409874392126486,0.13640885520007562,-0.6102650208803524,0.13685927163167533,-0.7213343141581857,0.13378899086902302,-0.8195761318599533,B
0.0,0.0,-0.12990074507047752,-0.09197524625277435,-0.19295766134255196,-0.2734091320487513,-0.1611837229888259,-0.4472093434115635,-0.08050795288018084,-0.519897176374658,-0.12019623862393349,-0.49287952585821815,-0.1293652506133068,-0.6799490291827643,-0.1242567638353764,-0.7953695370672141,-0.11206964860321485,-0.8985807441732799,-0.03813296218751984,-0.5170066468113722,-0.04145433125676259,-0.7408960103979337,-0.04121482511516797,-0.8770612259705688,-0.040783605440732305,-1.0,0.03873645249259907,-0.4996236060511743,0.04015632745084163,-0.70973740188191,0.035755062662898796,-0.8407065018422692,0.03104607864632215,-0.9567493726812778,0.11814669604536257,-0.4487076416959881,0.1202780291566413,-0.6202285800995162,0.1214421050384869,-0.7317814168108003,0.12103239203799035,-0.8370881125715797,B
0.0,0.0,-0.13998579699840874,-0.08698356687604267,-0.21251115296258805,-0.2639800253074279,-0.2030968384410505,-0.4349423928844057,-0.14264242978300515,-0.5224600519146866,-0.1515722116542603,-0.4853881601570682,-0.16964450514254525,-0.6679201828701447,-0.17704347358580766,-0.7849588232980776,-0.17759902677524106,-0.8905631845786753,-0.07326675729344707,-0.5164101418436147,-0.09476783833778309,-0.7372062500065683,-0.10800232774795143,-0.8758102992724764,-0.12032616127293143,-1.0,0.003241611929503597,-0.5067147320105776,-0.016210272125373154,-0.7179668744496807,-0.034231014879632635,-0.8511389310534929,-0.05199898203893884,-0.9662353754522374,0.08910942622318359,-0.46527369429651416,0.07870226226413811,-0.63875059826784,0.06663562928982171,-0.7537718460754819,0.050682225843433897,-0.8623075192663955,B
0.0,0.0,-0.1285800563015215,-0.09405827108003144,-0.20099569283413218,-0.28964162845258923,-0.1896102235150509,-0.46608923265374563,-0.12757339305481938,-0.5186806515742969,-0.13522744422070992,-0.5128804864496931,-0.15562786427951247,-0.6949990550097981,-0.1676405228851048,-0.8143657268395691,-0.17197366532568056,-0.918196020809679,-0.057753708553653416,-0.5371382286194191,-0.0733393111660895,-0.7490994456531161,-0.082169526979115,-0.8846614021949352,-0.08813390724317227,-1.0,0.021602504437190837,-0.5233886069707593,0.006595321090618166,-0.7353336241724231,-0.003202564689197696,-0.8711570516874114,-0.01199947137390207,-0.9848793041461623,0.1087620344146958,-0.47818237884586146,0.10536916433024353,-0.6541007316924135,0.10153281673868961,-0.7681943866160966,0.09551602859696665,-0.8675146189273721,B
0.0,0.0,-0.10784933417177203,-0.10277332814031061,-0.15204343381680333,-0.27951195138792323,-0.09514683586542039,-0.4324397947496847,-0.005720574779907127,-0.4871614887866422,-0.10787918536844138,-0.47837698718059357,-0.10140505783479392,-0.6755114676899874,-0.08485718264840034,-0.7989323258174533,-0.06490312309732543,-0.9050129494491151,-0.023963889387313416,-0.5020915376633633,-0.01902932375316165,-0.7289399536123259,-0.011981727594044566,-0.8712319241506059,-0.008459937685898327,-1.0,0.05409069401427061,-0.4834744317987539,0.06409659803822278,-0.6943617928129391,0.0653223424483691,-0.8235033614075696,0.06189054032945517,-0.9364117407036047,0.1336786519764043,-0.431988119006626,0.1446306761100656,-0.6013949084279263,0.14946971791487546,-0.7115554850705481,0.14886259884952402,-0.8094206523170336,B
0.0,0.0,-0.09651471221239513,-0.11361341898875704,-0.12393560141531781,-0.28124671415074165,-0.05603489023706844,-0.42452852969920435,0.03686215270163812,-0.4743085165422714,-0.07063410461115308,-0.49372728330991617,-0.052264427280873445,-0.6847942131152422,-0.03388316318657668,-0.8046263403963865,-0.014321348612701583,-0.9100941830654571,0.014142457639278048,-0.5078990327217796,0.03576130183249546,-0.7334411876974555,0.04735163933760528,-0.8734044511582704,0.053668916339773734,-1.0,0.08951771448372574,-0.4795946256906713,0.11304014488869397,-0.68937141805207,0.11888788722938273,-0.8217760235200481,0.11912839379837406,-0.940479984406598,0.16306226261346501,-0.41540736409240175,0.18643937117440515,-0.5813487209890982,0.19839106411432997,-0.6904335019911366,0.20431190052708947,-0.7890135548895874,B
